"adUrl","companyName","htmlDetailPageKey","jobTitle","location","publishedInfoText","salary","scrapedAt","source","sourceId"
"https://www.jobs.cz/rpd/2000934578/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Národní ústav duševního zdraví - NUDZ","job-html-2000934578.html","IT Administrátor/ka","Klecany","Přidáno včera",,"2025-12-19T17:36:17.110Z","jobs.cz","2000934578"
"https://www.jobs.cz/rpd/2000945851/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Státní pokladna Centrum sdílených služeb, s. p.","job-html-2000945851.html","Administrátor senior - interní IT (M/Ž)","Praha – Žižkov","Přidáno včera",,"2025-12-19T17:36:17.896Z","jobs.cz","2000945851"
"https://www.jobs.cz/rpd/2000816647/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","SII s.r.o.","job-html-2000816647.html","Senior Java Software Engineer - Identity Platform","Praha – Michle","Končí zítra",,"2025-12-19T17:36:19.398Z","jobs.cz","2000816647"
"https://www.jobs.cz/rpd/2000771545/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","ŠKODA AUTO a.s.","job-html-2000771545.html","Vývoj uživatelského rozhraní nové generace infotainmentu","Mladá Boleslav – Mladá Boleslav II","Přidáno včera",,"2025-12-19T17:36:20.693Z","jobs.cz","2000771545"
"https://www.jobs.cz/rpd/2000908104/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","FUSO ENERGO s.r.o.","job-html-2000908104.html","Systémový integrátor","Horní Suchá","Přidáno včera","40 000 – 60 000 Kč","2025-12-19T17:36:20.804Z","jobs.cz","2000908104"
"https://www.jobs.cz/rpd/2000323861/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Mikroelektronika spol. s r.o.","job-html-2000323861.html","Tester SW/Implementátor (Linux a Windows) - i pro absolventy","Vysoké Mýto – Litomyšlské Předměstí","Přidáno včera",,"2025-12-19T17:36:21.096Z","jobs.cz","2000323861"
"https://www.jobs.cz/rpd/2000840114/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Heat & Lark s.r.o.","job-html-2000840114.html","Power Platform Administrator | úspěšný mezinárodní developer","Praha","Přidáno včera","60 000 – 75 000 Kč","2025-12-19T17:36:21.595Z","jobs.cz","2000840114"
"https://www.jobs.cz/rpd/2000934418/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Swiss Automotive Group CZ s.r.o","job-html-2000934418.html","IT Support / Aplikační podpora & E-commerce","Hostivice","Přidáno včera",,"2025-12-19T17:36:22.206Z","jobs.cz","2000934418"
"https://www.jobs.cz/rpd/2000945623/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","BOSAL ČR, spol. s r.o.","job-html-2000945623.html","Security Architect","Brandýs nad Labem-Stará Boleslav – Brandýs nad Labem","Přidáno včera",,"2025-12-19T17:36:22.815Z","jobs.cz","2000945623"
"https://www.jobs.cz/rpd/2000945811/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","BOSAL ČR, spol. s r.o.","job-html-2000945811.html","Security Monitoring & Automation Specialist","Brandýs nad Labem-Stará Boleslav – Brandýs nad Labem","Přidáno včera",,"2025-12-19T17:36:22.812Z","jobs.cz","2000945811"
"https://www.jobs.cz/rpd/2000894297/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Všeobecná fakultní nemocnice v Praze","job-html-2000894297.html","Správce operačního systému","Praha – Nové Město","Končí zítra",,"2025-12-19T17:36:22.894Z","jobs.cz","2000894297"
"https://www.jobs.cz/rpd/2000302356/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","CROSS Zlín, a.s.","job-html-2000302356.html","Vedoucí technické podpory a servisního oddělení","Zlín – Malenovice","Přidáno včera",,"2025-12-19T17:36:23.007Z","jobs.cz","2000302356"
"https://www.jobs.cz/rpd/2000919708/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Akkodis CZ s.r.o.","job-html-2000919708.html","Tvůj start v automotive a 3D technologiích začíná tady!","Nová Ves","Přidáno včera",,"2025-12-19T17:36:23.199Z","jobs.cz","2000919708"
"https://www.jobs.cz/rpd/2000945799/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Atlas Copco Services s.r.o.","job-html-2000945799.html","PROCESS AUTOMATION DEVELOPER","Brno","Přidáno včera",,"2025-12-19T17:36:26.808Z","jobs.cz","2000945799"
"https://www.jobs.cz/rpd/2000403147/?searchId=2bbd27fe-7ca4-445f-b52a-4ff11ccd7410&rps=233","Dlubal Software s.r.o.","job-html-2000403147.html","Programátor/vývojář C++ | Software pro projektanty | Praha/Brno","Praha – Vinohrady","Přidáno včera",,"2025-12-19T17:36:26.813Z","jobs.cz","2000403147"
"https://www.jobs.cz/rpd/2000541244/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Jihočeské centrum kybernetické bezpečnosti, s.r.o.","job-html-2000541244.html","IT specialista junior/senior","České Budějovice","Přidáno včera","50 000 – 100 000 Kč","2025-12-19T17:36:34.610Z","jobs.cz","2000541244"
"https://www.jobs.cz/rpd/2000894223/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","ALEF Distribution CZ, s.r.o.","job-html-2000894223.html","Network Security support","Praha – Karlín","Končí zítra",,"2025-12-19T17:36:34.904Z","jobs.cz","2000894223"
"https://www.jobs.cz/rpd/2000945601/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","PŘEDVÝBĚR.CZ a.s.","job-html-2000945601.html","SERVISNÍ TECHNIK - PORADCE IT PRAHA","Praha","Přidáno včera","30 000 – 40 000 Kč","2025-12-19T17:36:35.607Z","jobs.cz","2000945601"
"https://www.jobs.cz/rpd/2000934300/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","CENDIS, s.p.","job-html-2000934300.html","Enterprise architekt/ka","Praha – Holešovice","Přidáno včera",,"2025-12-19T17:36:39.796Z","jobs.cz","2000934300"
"https://www.jobs.cz/rpd/2000858507/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","TIPSPORT","job-html-2000858507.html","Vedoucí networking týmu (m/ž)","Beroun – Beroun-Město","Přidáno včera",,"2025-12-19T17:36:40.608Z","jobs.cz","2000858507"
"https://www.jobs.cz/rpd/2000809821/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","DS Smith Packaging Czech Republic s.r.o.","job-html-2000809821.html","Aplikační specialista KIWI","Jílové – Martiněves","Přidáno včera",,"2025-12-19T17:36:40.505Z","jobs.cz","2000809821"
"https://www.jobs.cz/rpd/2000779769/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","T-Mobile Czech Republic a.s.","job-html-2000779769.html","Practice Lead for Testing in Czech Republic (f/m)","Praha – Chodov","Přidáno včera",,"2025-12-19T17:36:42.895Z","jobs.cz","2000779769"
"https://www.jobs.cz/rpd/2000781272/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","ŠUFAN s.r.o.","job-html-2000781272.html","Specialista IT operativy","Olomouc – Nová Ulice","Přidáno včera",,"2025-12-19T17:36:43.003Z","jobs.cz","2000781272"
"https://www.jobs.cz/rpd/2000904949/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Atlas Copco s.r.o.","job-html-2000904949.html","Software Engineer","Praha – Nusle","Přidáno včera",,"2025-12-19T17:36:43.122Z","jobs.cz","2000904949"
"https://www.jobs.cz/rpd/2000945529/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Engel strojírenská spol. s r.o.","job-html-2000945529.html","Software engineer (m/ž)","České Budějovice","Přidáno včera",,"2025-12-19T17:36:44.306Z","jobs.cz","2000945529"
"https://www.jobs.cz/rpd/2000920954/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Seyfor, a. s.","job-html-2000920954.html","Vývojář pro ERP systém Infor LN","Brno – Lesná","Přidáno včera",,"2025-12-19T17:36:44.497Z","jobs.cz","2000920954"
"https://www.jobs.cz/rpd/2000919860/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","LIKO-S, a.s.","job-html-2000919860.html","SPECIALISTA REPORTINGU S PŘESAHEM DO IT (M/Ž)","Slavkov u Brna","Přidáno včera","60 000 – 70 000 Kč","2025-12-19T17:36:44.601Z","jobs.cz","2000919860"
"https://www.jobs.cz/rpd/2000756175/?searchId=e4304544-4d0a-4554-934c-bb759b28c924&rps=233","Operátor ICT, a. s.","job-html-2000756175.html","HW specialista/specialistka pro kamerový systém","Praha – Holešovice","Přidáno včera",,"2025-12-19T17:36:45.107Z","jobs.cz","2000756175"
